quizzes, Science Multiple Choice #1
questions,1,Which is heavier, the Earth or the Sun?,multiple choice
questions,31,Which of these countries was NOT part of the British Empire?,multiple choice
answers,15,Jamaica,False
answers,15,Australia,False
answers,15,Indonesia,False
answers,15,Kenya,Falsequizzes, General Knowledge True False #1
questions,32,Chimpanzees have tails,multiple choice
answers,1,True,False
answers,1,False,False
questions,32,The movie "The Wizard of Oz" is based on a book,multiple choice
answers,2,True,False
answers,2,False,False
questions,32,The word "bacteria" is plural,multiple choice
answers,3,True,False
answers,3,False,False
questions,32,Canada is the world's largest country by area,multiple choice
answers,4,True,False
answers,4,False,False
questions,32,Margaret Thatcher was leader of the Labour Party,multiple choice
answers,5,True,False
answers,5,False,False
questions,32,There are more trees than people on planet Earth,multiple choice
answers,6,True,False
answers,6,False,False
questions,32,The Notre Dame cathedral in Paris has flying buttresses,multiple choice
answers,7,True,False
answers,7,False,False
questions,32,Vampire bats are real,multiple choice
answers,8,True,False
answers,8,False,False
questions,32,The speed of light is about 300,000 kilometers per hour,multiple choice
answers,9,True,False
answers,9,False,False
questions,32,Lambda is a Greek letter,multiple choice
answers,10,True,False
answers,10,False,False
questions,32,Lobster is kosher,multiple choice
answers,11,True,False
answers,11,False,False
questions,32,There are polar bears living in Antarctica,multiple choice
answers,12,True,False
answers,12,False,False
questions,32,You can see Jupiter from Earth without a telescope,multiple choice
answers,13,True,False
answers,13,False,False
questions,32,Less than 1% of the world's population is Jewish,multiple choice
answers,14,True,False
answers,14,False,False
questions,32,Jericho is located in Egypt,multiple choice
answers,15,True,False
answers,15,False,False
questions,32,Tahiti is an independent country,multiple choice
answers,16,True,False
answers,16,False,False
questions,32,Parrots can live longer than dogs,multiple choice
answers,17,True,False
answers,17,False,False
questions,32,In his younger years, William Shakespeare was a pirate,multiple choice
answers,18,True,False
answers,18,False,Falsequizzes, Georgia ... or Georgia?
questions,33,Atlanta is its capital city,multiple choice
answers,1,Country,False
answers,1,U.S. State,False
questions,33,Has hosted the Olympics,multiple choice
answers,2,Country,False
answers,2,U.S. State,False
questions,33,Most of its population are Orthodox Christians,multiple choice
answers,3,Country,False
answers,3,U.S. State,False
questions,33,Batumi is its second largest city,multiple choice
answers,4,Country,False
answers,4,U.S. State,False
questions,33,Has a GDP per capita of $45,000,multiple choice
answers,5,Country,False
answers,5,U.S. State,False
questions,33,The birthplace of one of history's greatest tyrants,multiple choice
answers,6,Country,False
answers,6,U.S. State,False
questions,33,Grows a lot of peanuts,multiple choice
answers,7,Country,False
answers,7,U.S. State,False
questions,33,Has an average elevation of 1,432 meters (4,698 feet),multiple choice
answers,8,Country,False
answers,8,U.S. State,False
questions,33,Has a population of 3.7 million,multiple choice
answers,9,Country,False
answers,9,U.S. State,False
questions,33,Has five crosses on its flag,multiple choice
answers,10,Country,False
answers,10,U.S. State,False
questions,33,Named for a king,multiple choice
answers,11,Country,False
answers,11,U.S. State,False
questions,33,Its population has decreased since 1990,multiple choice
answers,12,Country,False
answers,12,U.S. State,False
questions,33,Generates 80% of its electricity from hydropower,multiple choice
answers,13,Country,False
answers,13,U.S. State,False
questions,33,Is wider than it is tall,multiple choice
answers,14,Country,False
answers,14,U.S. State,False
questions,33,Has the world's busiest airport,multiple choice
answers,15,Country,False
answers,15,U.S. State,False
questions,33,The birthplace of two Nobel Peace Prize winners,multiple choice
answers,16,Country,False
answers,16,U.S. State,False
questions,33,Was established in the year 1733,multiple choice
answers,17,Country,False
answers,17,U.S. State,False
questions,33,Has a long tradition of wine-growing,multiple choice
answers,18,Country,False
answers,18,U.S. State,Falsequizzes, History True or False #2
questions,34,A modern English-speaking person can more or less understand Old English,multiple choice
answers,1,True,False
answers,1,False,False
questions,34,India was never colonized by a European power,multiple choice
answers,2,True,False
answers,2,False,False
questions,34,The Soviet Union was the first country to launch a satellite into orbit,multiple choice
answers,3,True,False
answers,3,False,False
questions,34,Henry Ford invented the automobile,multiple choice
answers,4,True,False
answers,4,False,False
questions,34,Russia has never been led by a woman,multiple choice
answers,5,True,False
answers,5,False,False
questions,34,Despite his reputation as a general, Napoleon actually lost more battles than he won,multiple choice
answers,6,True,False
answers,6,False,False
questions,34,Julius Caesar's given name (praenomen) wasn't really Julius,multiple choice
answers,7,True,False
answers,7,False,False
questions,34,At one time, most of the Iberian peninsula was ruled by Muslims,multiple choice
answers,8,True,False
answers,8,False,False
questions,34,The Battle of Marathon took place in ancient Greece,multiple choice
answers,9,True,False
answers,9,False,False
questions,34,The Incans were a matriarchal society, with nearly all the important political decisions being made by women,multiple choice
answers,10,True,False
answers,10,False,False
questions,34,As a young man, Adolf Hitler wanted to be an artist,multiple choice
answers,11,True,False
answers,11,False,False
questions,34,More people died in WWII than in WWI,multiple choice
answers,12,True,False
answers,12,False,False
questions,34,Abraham Lincoln was the first Republican to be elected President of the United States,multiple choice
answers,13,True,False
answers,13,False,False
questions,34,Cape Town was originally founded by the French,multiple choice
answers,14,True,False
answers,14,False,False
questions,34,In Europe, in the Middle Ages, the majority of people worked on farms,multiple choice
answers,15,True,False
answers,15,False,False
questions,34,Mead is a beverage made from fermented grains such as barley or rye,multiple choice
answers,16,True,False
answers,16,False,False
questions,34,Emperors in imperial China typically had many concubines,multiple choice
answers,17,True,False
answers,17,False,False
questions,34,Che Guevara was a pacifist,multiple choice
answers,18,True,False
answers,18,False,Falsequizzes, Do You Even Know Anything About Shakespeare?
questions,35,In what London theatre were many of Shakespeare's plays originally performed?,multiple choice
answers,1,The Globe,False
answers,1,The Yellow Rose,False
answers,1,The Red Lion,False
questions,35,How old was Juliet in "Romeo and Juliet"?,multiple choice
answers,2,21,False
answers,2,33,False
answers,2,49,False
answers,2,13,False
questions,35,What prop does Hamlet hold when he says "Alas, poor Yorick!",multiple choice
answers,3,an Apple,False
answers,3,a Sword,False
answers,3,a Cross,False
answers,3,a Skull,False
questions,35,What is the name of the sorcerer from "The Tempest"?,multiple choice
answers,4,Ophelia,False
answers,4,Rosencrantz,False
answers,4,Prospero,False
answers,4,Mercutio,False
questions,35,Where was Shakespeare born?,multiple choice
answers,5,Stratford-upon-Avon,False
answers,5,York,False
answers,5,New York City,False
answers,5,London,False
questions,35,Who actually wrote most of Shakespeare's plays?,multiple choice
answers,6,William Shakespeare,False
answers,6,Christopher Marlowe,False
answers,6,Sir Francis Bacon,False
answers,6,Queen Elizabeth,False
questions,35,What play's title do actors not dare to utter aloud, for fear of bad luck?,multiple choice
answers,7,A Midsummer Night's Dream,False
answers,7,Julius Caesar,False
answers,7,Macbeth,False
answers,7,Richard III,False
questions,35,By what nickname is William Shakespeare commonly known?,multiple choice
answers,8,The Swain,False
answers,8,The Troubadour,False
answers,8,The Soothsayer,False
answers,8,The Bard,False
questions,35,What would Richard III give his kingdom for?,multiple choice
answers,9,Gold,False
answers,9,Love,False
answers,9,a Horse,False
answers,9,Water,False
questions,35,What type of creature is Puck?,multiple choice
answers,10,Leprechaun,False
answers,10,Satyr,False
answers,10,Dragon,False
answers,10,Fairy,False
questions,35,What did Shylock demand in "The Merchant of Venice"?,multiple choice
answers,11,A pound of flesh,False
answers,11,A pound of fish,False
answers,11,A pound of gold,False
answers,11,A pound of silk,False
questions,35,Which of these is the title of an actual Shakespeare play?,multiple choice
answers,12,The Taming of the Scorpion,False
answers,12,The Taming of the Stallion,False
answers,12,The Taming of the Shrew,False
answers,12,The Taming of the Swan,False
questions,35,What is Othello's ethnicity?,multiple choice
answers,13,Bohemian,False
answers,13,Moorish,False
answers,13,Italian,False
answers,13,Indian,False
questions,35,Where did "Hamlet" take place?,multiple choice
answers,14,Greece,False
answers,14,It doesn't say,False
answers,14,Denmark,False
answers,14,England,False
questions,35,Which of these words does NOT appear in the title of a Shakespeare play?,multiple choice
answers,15,Solitude,False
answers,15,Henry,False
answers,15,Ado,False
answers,15,Merry,Falsequizzes, Canada True or False?
questions,36,Canada is the largest country in the world by surface area,multiple choice
answers,1,True,False
answers,1,False,False
questions,36,The national animal of Canada is the moose,multiple choice
answers,2,True,False
answers,2,False,False
questions,36,The United States once captured and looted Toronto, then known as York,multiple choice
answers,3,True,False
answers,3,False,False
questions,36,Queen Elizabeth II has the legal power to dissolve Canada's House of Commons,multiple choice
answers,4,True,False
answers,4,False,False
questions,36,Quebec nearly voted to secede in 1995,multiple choice
answers,5,True,False
answers,5,False,False
questions,36,A majority of people living in Vancouver were born in China or Hong Kong,multiple choice
answers,6,True,False
answers,6,False,False
questions,36,Canada touches all five of the Great Lakes of North America,multiple choice
answers,7,True,False
answers,7,False,False
questions,36,Newfoundland and Labrador is Canada's easternmost province,multiple choice
answers,8,True,False
answers,8,False,False
questions,36,Most of the population of Canada lives within 100 miles of the U.S. border,multiple choice
answers,9,True,False
answers,9,False,False
questions,36,The territory of Nunavut got its name because it's so far north that Manitoba wanted "none of it",multiple choice
answers,10,True,False
answers,10,False,False
questions,36,Ottawa is the northernmost national capital in the world,multiple choice
answers,11,True,False
answers,11,False,False
questions,36,Tim Horton was a hockey player,multiple choice
answers,12,True,False
answers,12,False,False
questions,36,Saskatchewan is one of the "Prairie Provinces",multiple choice
answers,13,True,False
answers,13,False,False
questions,36,It is illegal to own guns in Canada,multiple choice
answers,14,True,False
answers,14,False,False
questions,36,Canada is led by a President,multiple choice
answers,15,True,False
answers,15,False,Falsequizzes, History Multiple Choice #1
questions,37,Which of these countries did the Soviet Union NEVER invade?,multiple choice
answers,1,Afghanistan,False
answers,1,Sweden,False
answers,1,Finland,False
answers,1,Poland,False
questions,37,Who was the first person to orbit the Earth?,multiple choice
answers,2,Valentina Tereshkova,False
answers,2,John Glenn,False
answers,2,Neil Armstrong,False
answers,2,Yuri Gagarin,False
questions,37,Which of these cities was NOT founded by the Romans?,multiple choice
answers,3,Cologne,False
answers,3,London,False
answers,3,Alexandria,False
questions,37,Where did Zoroastrianism originate?,multiple choice
answers,4,India,False
answers,4,Persia,False
answers,4,South America,False
answers,4,Egypt,False
questions,37,Which of these writers was NOT English?,multiple choice
answers,5,Jane Austen,False
answers,5,Oscar Wilde,False
answers,5,Agatha Christie,False
answers,5,Charles Dickens,False
questions,37,What does a dendrochronologist use to establish dates?,multiple choice
answers,6,Carbon isotopes,False
answers,6,Solar eclipses,False
answers,6,Tree rings,False
answers,6,Ice cores,False
questions,37,In terms of weapons, what is a pike?,multiple choice
answers,7,A trench knife,False
answers,7,A spiked helmet,False
answers,7,An improvised explosive device,False
answers,7,A very long spear,False
questions,37,Why did whalers hunt sperm whales?,multiple choice
answers,8,For oil to make candles,False
answers,8,For skin to make leather,False
answers,8,For sport,False
answers,8,For meat,False
questions,37,The spinning jenny was one of the earliest innovations in the Industrial Revolution.  What was a spinning jenny?,multiple choice
answers,9,A steam engine,False
answers,9,A water pump,False
answers,9,A device for storing energy,False
answers,9,A device for making cloth,False
questions,37,How many wives did Henry VIII have?,multiple choice
answers,10,3,False
answers,10,2,False
answers,10,6,False
answers,10,1,False
questions,37,Which of the following was a result of Mao's "Great Leap Forward", a plan to remake China's agrarian economy?,multiple choice
answers,11,The overthrow of Mao,False
answers,11,A famine that killed 36 million people,False
answers,11,Not much really changed,False
answers,11,Improved standard of living,False
questions,37,Which event triggered World War One?,multiple choice
answers,12,The tsar's refusal of an offer to visit Germany,False
answers,12,The sinking of the Lusitania,False
answers,12,The assassination of Archduke Francis Ferdinand,False
answers,12,Germany's invasion of Poland,False
questions,37,What was the Byzantine Empire?,multiple choice
answers,13,An alliance ruled by the Pope,False
answers,13,A continuation of the Roman Empire,False
answers,13,A confederation of European tribes,False
answers,13,The empire founded by Alexander the Great,False
questions,37,When was the last time Moscow was ever captured by a foreign power?,multiple choice
answers,14,By Hitler in 1942,False
answers,14,Never,False
answers,14,By Napoleon in 1812,False
answers,14,By Ögedei Khan in 1238,False
questions,37,Which of the following was NOT originally invented in China?,multiple choice
answers,15,Gunpowder,False
answers,15,Concrete,False
answers,15,Paper money,False
answers,15,Silk,Falsequizzes, Geography True or False #3
questions,38,Every U.S. state has received snow in the 21st century,multiple choice
answers,1,True,False
answers,1,False,False
questions,38,Turkey is part of NATO,multiple choice
answers,2,True,False
answers,2,False,False
questions,38,Moscow is the most populous urban area whose name starts with the letter M,multiple choice
answers,3,True,False
answers,3,False,False
questions,38,The Rio Grande is located on the border between Mexico and Texas,multiple choice
answers,4,True,False
answers,4,False,False
questions,38,Most of Greenland is covered by an ice sheet,multiple choice
answers,5,True,False
answers,5,False,False
questions,38,The highest mountain in the United States is in Colorado,multiple choice
answers,6,True,False
answers,6,False,False
questions,38,The White Cliffs of Dover are sometimes visible from France,multiple choice
answers,7,True,False
answers,7,False,False
questions,38,The United States exports more than it imports,multiple choice
answers,8,True,False
answers,8,False,False
questions,38,Crimea is located on the Caspian Sea,multiple choice
answers,9,True,False
answers,9,False,False
questions,38,Hindi and Urdu are closely related languages,multiple choice
answers,10,True,False
answers,10,False,False
questions,38,Lagos is the capital of Nigeria,multiple choice
answers,11,True,False
answers,11,False,False
questions,38,Indonesia is more populous than Vietnam,multiple choice
answers,12,True,False
answers,12,False,False
questions,38,Ontario touches the sea,multiple choice
answers,13,True,False
answers,13,False,False
questions,38,The Cayman Islands are an independent country,multiple choice
answers,14,True,False
answers,14,False,False
questions,38,Johannesburg is one of the three capitals of South Africa,multiple choice
answers,15,True,False
answers,15,False,False
questions,38,Austria is landlocked,multiple choice
answers,16,True,False
answers,16,False,False
questions,38,Tanzania is on the east coast of Africa,multiple choice
answers,17,True,False
answers,17,False,False
questions,38,The "s" in Cannes is silent,multiple choice
answers,18,True,False
answers,18,False,Falsequizzes, Movie Multiple Choice #1
questions,41,Which of these is NOT a real job title that appears in movie credits?,multiple choice
answers,1,Splicer,False
answers,1,Key grip,False
answers,1,Gaffer,False
answers,1,Best boy,False
questions,41,What was the first movie in the Marvel Cinematic Universe?,multiple choice
answers,2,The Avengers,False
answers,2,Iron Man,False
answers,2,Batman,False
answers,2,Spider-Man,False
questions,41,Which of these actors DIDN'T appear in "Pulp Fiction"?,multiple choice
answers,3,John Turturro,False
answers,3,Bruce Willis,False
answers,3,Samuel L. Jackson,False
answers,3,Uma Thurman,False
questions,41,What is it called when an actor breaks character to directly address the audience?,multiple choice
answers,4,Following the loose thread,False
answers,4,Breaking the 4th wall,False
answers,4,Bending the narrative,False
answers,4,Sweeping the rug,False
questions,41,Which of these movies was NOT directed by M. Night Shyamalan?,multiple choice
answers,5,Glass,False
answers,5,Signs,False
answers,5,The Ring,False
answers,5,The Sixth Sense,False
questions,41,True or false.  Since 1930, the percentage of Americans who go to the movies frequently has increased.,multiple choice
answers,6,False,False
answers,6,True,False
questions,41,Which of the following is filmmaker Michael Bay known for?,multiple choice
answers,7,Romantic comedy,False
answers,7,Fanciful costume design,False
answers,7,Explosions,False
answers,7,Sweeping Western landscapes,False
questions,41,Which of the following characters would you be most likely to see in a film noir movie?,multiple choice
answers,8,An African tribal leader,False
answers,8,A beach volleyball player,False
answers,8,A fighter pilot,False
answers,8,A cynical private investigator,False
questions,41,What term is used to describe the the western films directed by Italian director Sergio Leone?,multiple choice
answers,9,Spaghetti westerns,False
answers,9,Neapolitan westerns,False
answers,9,Tuscan westerns,False
answers,9,Mafia westerns,False
questions,41,In the movie "Frozen", who is Olaf?,multiple choice
answers,10,A reindeer,False
answers,10,A knight,False
answers,10,A snowman,False
answers,10,A ghost,False
questions,41,Which of these lines DIDN'T come from "Monty Python and the Holy Grail"?,multiple choice
answers,11,We want... a shrubbery!!,False
answers,11,Bring out yer dead!,False
answers,11,It's just a flesh wound,False
answers,11,You killed my father. Prepare to die.,False
questions,41,For which of these movies did Leonardo DiCaprio win an Oscar for Best Actor?,multiple choice
answers,12,Blood Diamond,False
answers,12,The Last King of Scotland,False
answers,12,Titanic,False
answers,12,The Revenant,False
questions,41,In the "Godfather" series, where was Vito Corleone born?,multiple choice
answers,13,Corleone, Sicily,False
answers,13,New York City,False
answers,13,Rome,False
answers,13,Athens,False
questions,41,Did Julia Roberts and Richard Gere star in any movies together, other than "Pretty Woman"?,multiple choice
answers,14,No,False
answers,14,Yes,False
questions,41,Where is the Temple of Doom in "Indiana Jones and the Temple of Doom"?,multiple choice
answers,15,India,False
answers,15,China,False
answers,15,South America,Falsequizzes, Japan Multiple Choice
questions,42,True or False.  Japan has a higher population density than the United States.,multiple choice
answers,1,True,False
answers,1,False,False
questions,42,About what percentage of the population of Japan are ethnic Japanese?,multiple choice
answers,2,less than 25%,False
answers,2,45%,False
answers,2,75%,False
answers,2,more than 98%,False
questions,42,In Japanese, the country of Japan is represented by the characters: "日本".  What is the literal meaning of these characters?,multiple choice
answers,3,Long cloud,False
answers,3,Heavenly kingdom,False
answers,3,Sea people,False
answers,3,Sun origin,False
questions,42,Which company manufactures both musical instruments and motorcycles?,multiple choice
answers,4,Isuzu,False
answers,4,Kawasaki,False
answers,4,Mitsubishi,False
answers,4,Yamaha,False
questions,42,What is a torii?,multiple choice
answers,5,A playing card,False
answers,5,A sea urchin,False
answers,5,A traditional Japanese gate,False
answers,5,A traditional sash,False
questions,42,What are sakura?,multiple choice
answers,6,Bullet trains,False
answers,6,Cherry blossoms,False
answers,6,Noodles made from wheat flour,False
answers,6,Throwing stars,False
questions,42,Who tried to invade Japan in 1271 and 1284, but were turned back by typhoons?,multiple choice
answers,7,The Chinese,False
answers,7,The English,False
answers,7,The Mongols,False
answers,7,The Portuguese,False
questions,42,Who was emperor of Japan during WWII?,multiple choice
answers,8,Akihito,False
answers,8,Hirohito,False
answers,8,Mutsuhito,False
answers,8,Ōtomo,False
questions,42,Which of these was NOT invented in Japan?,multiple choice
answers,9,CD Player,False
answers,9,Judo,False
answers,9,Mobile phone,False
answers,9,Monosodium glutamate (MSG),False
questions,42,What country did Japan fight a war against in 1904-05?,multiple choice
answers,10,China,False
answers,10,Russia,False
answers,10,Siam,False
answers,10,United States,False
questions,42,Which city is further north?,multiple choice
answers,11,Fukuoka,False
answers,11,Osaka,False
answers,11,Sapporo,False
answers,11,Tokyo,False
questions,42,What is the name of Japan's legislature?,multiple choice
answers,12,The Diet,False
answers,12,The Duma,False
answers,12,The Imperial Senate,False
answers,12,The Knesset,False
questions,42,Which of these is not a Miyazaki film?,multiple choice
answers,13,Ponyo,False
answers,13,Cowboy Bebop,False
answers,13,My Neighbor Totoro,False
answers,13,Princess Mononoke,False
questions,42,What is the approximate population of Japan?,multiple choice
answers,14,12 million,False
answers,14,39 million,False
answers,14,71 million,False
answers,14,127 million,False
questions,42,What sport attracts the most total spectators in Japan?,multiple choice
answers,15,Auto racing,False
answers,15,Baseball,False
answers,15,Soccer,False
answers,15,Sumo wrestling,Falsequizzes, The United Kingdom for Americans - True or False
questions,43,You need a passport to travel between England and Scotland,multiple choice
answers,1,True,False
answers,1,False,False
questions,43,Eggs are usually NOT refrigerated at the grocery store,multiple choice
answers,2,True,False
answers,2,False,False
questions,43,Most people in Wales speak Welsh at home,multiple choice
answers,3,True,False
answers,3,False,False
questions,43,It is common for the groom to wear a kilt at a Scottish wedding,multiple choice
answers,4,True,False
answers,4,False,False
questions,43,The Cockney accent comes from industrial towns in the north of England,multiple choice
answers,5,True,False
answers,5,False,False
questions,43,You have to pay an annual fee to watch live broadcasts on your home television,multiple choice
answers,6,True,False
answers,6,False,False
questions,43,Technically, all laws passed by Parliament must be assented to by the Queen before they take effect,multiple choice
answers,7,True,False
answers,7,False,False
questions,43,The United Kingdom has a written Constitution similar to the United States,multiple choice
answers,8,True,False
answers,8,False,False
questions,43,The word "soccer" originally comes from the U.K.,multiple choice
answers,9,True,False
answers,9,False,False
questions,43,"The Hound and Hares" is the most common names for pubs in the U.K.,multiple choice
answers,10,True,False
answers,10,False,False
questions,43,Great Britain has several active volcanoes,multiple choice
answers,11,True,False
answers,11,False,False
questions,43,The death penalty is still practiced in the U.K.,multiple choice
answers,12,True,False
answers,12,False,False
questions,43,Some of the coins used in the U.K. aren't circular,multiple choice
answers,13,True,False
answers,13,False,False
questions,43,The Romans built Stonehenge,multiple choice
answers,14,True,False
answers,14,False,False
questions,43,Muhammad is the most common first name for baby boys born in London,multiple choice
answers,15,True,False
answers,15,False,False
questions,43,The Cayman Islands are a territory of the United Kingdom,multiple choice
answers,16,True,False
answers,16,False,False
questions,43,The south of England is wealthier than the north,multiple choice
answers,17,True,False
answers,17,False,False
questions,43,You must serve in the military to earn a knighthood,multiple choice
answers,18,True,False
answers,18,False,Falsequizzes, Three Real and One Fake - World Geography
questions,44,Countries in the United Nations,multiple choice
answers,1,Gambia,False
answers,1,Georgia,False
answers,1,Greece,False
answers,1,Greenland,False
questions,44,National capitals,multiple choice
answers,2,Auckland,False
answers,2,Berlin,False
answers,2,Cairo,False
answers,2,Djibouti,False
questions,44,Cities on the Mediterranean,multiple choice
answers,3,Algiers,False
answers,3,Barcelona,False
answers,3,Cannes,False
answers,3,Milan,False
questions,44,Countries on the Equator,multiple choice
answers,4,Brazil,False
answers,4,Ecuador,False
answers,4,Indonesia,False
answers,4,Saudi Arabia,False
questions,44,Countries on the Prime Meridian,multiple choice
answers,5,France,False
answers,5,Ghana,False
answers,5,Kenya,False
answers,5,United Kingdom,False
questions,44,Countries where German is an official language,multiple choice
answers,6,Austria,False
answers,6,Liechtenstein,False
answers,6,Netherlands,False
answers,6,Switzerland,False
questions,44,Cities north of the Arctic Circle,multiple choice
answers,7,Hammerfest,False
answers,7,Murmansk,False
answers,7,Novosibirsk,False
answers,7,Tromsø,False
questions,44,Greek islands,multiple choice
answers,8,Crete,False
answers,8,Kalamata,False
answers,8,Rhodes,False
answers,8,Santorini,False
questions,44,British overseas territories,multiple choice
answers,9,Bermuda,False
answers,9,Falkland Islands,False
answers,9,Faroe Islands,False
answers,9,Gibraltar,False
questions,44,Mountains in the Alps,multiple choice
answers,10,Mont Blanc,False
answers,10,The Matterhorn,False
answers,10,Mount Elbrus,False
answers,10,Zugspitze,False
questions,44,Seas that Russia touches,multiple choice
answers,11,Baltic Sea,False
answers,11,Bering Sea,False
answers,11,Caspian Sea,False
answers,11,North Sea,False
questions,44,Rivers in China,multiple choice
answers,12,Jade River,False
answers,12,Pearl River,False
answers,12,Yangtze River,False
answers,12,Yellow River,False
questions,44,African Great Lakes,multiple choice
answers,13,Lake Malawi,False
answers,13,Lake Victoria,False
answers,13,Lake Tanganyika,False
answers,13,Lake Zambezi,False
questions,44,Animals native to South America,multiple choice
answers,14,Caiman,False
answers,14,Capybara,False
answers,14,Cassowary,False
answers,14,Chinchilla,False
questions,44,Things that can be found in Canada,multiple choice
answers,15,CN Tower,False
answers,15,Great Bear Lake,False
answers,15,Prince Edward Island,False
answers,15,Ross Ice Shelf,Falsequizzes, U.S. History Multiple Choice #2
questions,45,Was Johnny Appleseed a real person?,multiple choice
answers,1,Yes,False
answers,1,No,False
questions,45,Who was the U.S. President during World War I?,multiple choice
answers,2,Dwight Eisenhower,False
answers,2,Herbert Hoover,False
answers,2,Theodore Roosevelt,False
answers,2,Woodrow Wilson,False
questions,45,What color did rebel soldiers wear in the Civil War?,multiple choice
answers,3,Black,False
answers,3,Gray,False
answers,3,Red,False
answers,3,Khaki,False
questions,45,What was the "Great Migration"?,multiple choice
answers,4,African-Americans moving from South to North,False
answers,4,Irish immigration to the U.S.,False
answers,4,The forced migration of Native Americans to Oklahoma,False
questions,45,Which of these was NOT a New Deal program?,multiple choice
answers,5,Civilian Conservation Corps,False
answers,5,Medicare,False
answers,5,Tennessee Valley Authority,False
answers,5,Works Progress Administration,False
questions,45,When was the Jazz Age?,multiple choice
answers,6,1890s,False
answers,6,1920s,False
answers,6,1950s,False
answers,6,1980s,False
questions,45,What was Al Capone's most profitable business?,multiple choice
answers,7,Gambling halls,False
answers,7,Running crooked unions,False
answers,7,Selling alcohol,False
answers,7,Selling drugs,False
questions,45,What country held 52 Americans hostage from 1979 to 1981?,multiple choice
answers,8,Egypt,False
answers,8,Iran,False
answers,8,Panama,False
answers,8,Soviet Union,False
questions,45,Which of these countries never had territorial possessions in the modern-day territory of the United States?,multiple choice
answers,9,France,False
answers,9,Netherlands,False
answers,9,Portugal,False
answers,9,Russia,False
questions,45,Who were known as "Carpetbaggers"?,multiple choice
answers,10,Farmers in the Upper Midwest,False
answers,10,Italian immigrants,False
answers,10,Northerners who moved south after the Civil War,False
answers,10,People who traveled on the Oregon Trail,False
questions,45,Which of these is Susan B. Anthony known for?,multiple choice
answers,11,Campaigning for women's suffrage,False
answers,11,Nursing during the Civil War,False
answers,11,Owning a casino,False
answers,11,Writing novels,False
questions,45,Why is Chuck Yeager famous?,multiple choice
answers,12,First person to reach the North Pole (claimed),False
answers,12,First pilot to break the sound barrier,False
answers,12,First quarterback to win the Super Bowl,False
questions,45,What day will live in infamy, according to Franklin D. Roosevelt?,multiple choice
answers,13,July 4th, 1776,False
answers,13,October 24, 1929,False
answers,13,December 7, 1941,False
answers,13,June 6, 1944,False
questions,45,What was the Dust Bowl?,multiple choice
answers,14,A coal-mining region in Appalachia,False
answers,14,A period of severe prairie dust storms in the 1930s,False
answers,14,The first college football bowl game,False
questions,45,Why did the U.S. military invade Mexico in 1916?,multiple choice
answers,15,A dispute over fishing rights,False
answers,15,It was part of the first World War,False
answers,15,To annex territory,False
answers,15,To capture Pancho Villa,Falsequizzes, SAT Vocabulary Words Starting With D
questions,47,Destitute (adjective),multiple choice
answers,1,Impoverished,False
answers,1,Predicted to happen,False
answers,1,Sexually promiscuous,False
answers,1,Well-informed and intelligent,False
questions,47,Dilettante (noun),multiple choice
answers,2,A person with poor eyesight,False
answers,2,An amateur who dabbles in a field,False
answers,2,A person who enjoys fine art,False
answers,2,A person attracted to members of the same sex,False
questions,47,Dearth (noun),multiple choice
answers,3,A rich soil,False
answers,3,A lack,False
answers,3,Something that causes bad luck,False
answers,3,A critical mistake,False
questions,47,Diabolical (adjective),multiple choice
answers,4,Satanic,False
answers,4,Optimistic,False
answers,4,Careful,False
answers,4,Patient,False
questions,47,Diatribe (noun),multiple choice
answers,5,A random or unexpected occurrence,False
answers,5,A blemish,False
answers,5,A sharp attack or criticism, especially a lengthy one,False
answers,5,A close-knit social group,False
questions,47,Dissident (noun),multiple choice
answers,6,One who displays unconventional fashion choices,False
answers,6,One who engages in combat,False
answers,6,An armored glove,False
answers,6,A person who disagrees with the ruling power,False
questions,47,Deluge (noun),multiple choice
answers,7,A wind that comes from the north,False
answers,7,A powerful emotion, especially sadness,False
answers,7,The "winding down" of the plot that happens after the climax,False
answers,7,A great flood,False
questions,47,Disinter (verb),multiple choice
answers,8,To remove from a tomb,False
answers,8,To cut off part of the body,False
answers,8,To lose interest,False
answers,8,To shoot from a cannon,False
questions,47,Duplicity (noun),multiple choice
answers,9,Having a variety of colors,False
answers,9,Quickness to anger,False
answers,9,An unexpected change,False
answers,9,Deceptiveness; saying one thing and doing another,False
questions,47,Deadpan (adjective),multiple choice
answers,10,Marked by pretend seriousness or impassivity,False
answers,10,Deeply weathered and grooved,False
answers,10,Clownlike,False
answers,10,Totally dedicated and unwavering,False
questions,47,Defame (verb),multiple choice
answers,11,To tell a lie in order to harm another's reputation,False
answers,11,To ignore,False
answers,11,To coat with a thin layer or resin or oil,False
answers,11,To formally accuse in court,False
questions,47,Dogma (noun),multiple choice
answers,12,Doctrine set forth by a religious leader or organization,False
answers,12,Behavior typically exhibited by dogs,False
answers,12,A complete collection,False
answers,12,Persistence; tenacity,False
questions,47,Debacle (noun),multiple choice
answers,13,Material used to patch a hole,False
answers,13,A high-class party,False
answers,13,A fiasco,False
answers,13,A crystal wine glass or goblet,False
questions,47,Disenfranchise (verb),multiple choice
answers,14,To deprive of food,False
answers,14,To deprive of one's income,False
answers,14,To deprive of the right to vote,False
answers,14,To deprive of one's freedom,False
questions,47,Drudgery (noun),multiple choice
answers,15,Dastardly deeds,False
